channel_id,channel_name,country,latitude,longitude
UCateXk5ghT-ylv77j2HYg1g,FunWithGuru,GB,52.536013513144546,0.6992539002884062
UCNU0zwdNogJjpDnkRhc2p0A,Mr. Inventor,US,43.296381403462064,-120.59010475763624
UCwsjrSWqxLdcZrd9xVpmxog,Baylen Levine,US,34.66640397973839,-110.07055837856208
UCrOXPKiTSfjY-z7y0MeR05w,Avi Yemini,AU,-37.917437085926494,140.57015914153908
UCnZJt7yQw5IztVwe-Dscd-Q,The Operations Room,GB,54.929738516811426,-6.738210744383346
UCsU2Dg39gd4_N9a7icS3b3A,Ali Gatie,US,43.58789702865503,-88.46271087819835
UCakgsb0w7QB0VHdnCc-OVEA,Space Videos,US,43.37243822131692,-84.95140858686615
UC_iZphaeWFErvQ3tvCoEgJg,The Blondie Boys,CA,58.1258150181018,-118.53429560308892
UCTlnaHHQ75zlDg_fLr7tGEg,The Timeliners,IN,20.26391526070576,79.97905152189243
UC5IY3wtFVRFBI7bCFv_U-5w,LordDraconical,US,32.8189310729495,-91.86103558966181
UCciKycgzURdymx-GRSY2_dA,Eurogamer,GB,51.749652624506,-1.8940878016217457
UCm1F9GekuQVNf93XU7-i9kw,RedKeyMon,,-6.717529904507316,-91.52752837294503
UCGmcfA0BCjwIDVg3UvpxkxQ,BossLadyFlix,DE,50.13025754729832,9.662832280078039
UCXBcDYUr89ImtOLYaHPiiPg,Marcus Veltri,US,36.65351409744984,-76.20055067152347
UCvU8c-hldmritT4SnmnhoSA,Sarah Angius,NL,52.574018611311104,6.042893766062377
UC1D26ByrbZVwuMgjVWmsOuw,Frame Order,NL,51.9770653068619,4.625773673575836
UCcvkRvee98FqqUmXN_dwOUw,binkie.tv,PL,54.12380691754086,22.853663819289846
UCCR19glb_uf1gAV5dtkfv5A,GABBEE,US,57.90238419960424,-134.53332276021195
UC_tXKhJlqZrgr_qdhEKmrDQ,kold,CA,52.927847997792455,-101.33543243003234
UC4QZ_LsYcvcq7qOsOhpAX4A,ColdFusion,AU,-16.007217253775558,129.14514038193488
UC8fRwFWeTgHBEa2pEHYUrbg,Bi Bi - Big & Bizi,US,39.57520727277428,-102.02252000998392
UCNvT4F1eFg2mRI5VFL5y7jA,PPO,NL,53.079666219082725,5.570983673347513
UCI1KCp4Wa3dGfcmxgik1mCw,DuDuL,PL,52.94011297539884,22.62189620833647
UC9CsZoTaHZqZjnNZv7v3T1g,Tayo the Little Bus,US,58.78059424133856,-157.64613990273762
UCJdxdc4MqvZRD9oFYoCl7wQ,Tom Simons,,-30.237416115006987,-99.28607946392216
UCIWZ1_W5BqsvW9fm1cYFPpQ,ABS-CBN Star Music,PH,8.25479026534861,123.10187297800938
UC-JAYs887GcRROe_z9Kj2sQ,Mel in Melbourne,AU,-23.14612917439327,137.5457245232983
UCIcCXe3iWo6lq-iWKV40Oug,In The Mix,GB,54.70840638327741,-1.8961422896259599
UCHCR4UFsGwd_VcDa0-a4haw,TV9 Bangla,IN,22.17458264301919,82.34590775526841
UChuCXb3WmWOcRlNhDfawasg,Portrait Painter Stefan Pabst,DE,53.05053436401871,14.065700396566388
UCZQ0XPE7wxMafUf8dIHOxgQ,Stephanie Lange,IE,52.699803683323985,-8.597117939723276
UCtwSy9N84WkWY0ZjTUG6j5g,Liana Jade,GB,51.899439455031704,-4.028415057701078
UCt54Hzhj7RpCWOYpoFJLKAQ,steveo,US,40.03417713012335,-89.02204023369197
UCEpB3NtVsjc3kBHK_xDRJzg,Beebo,GB,52.91868435547408,-1.7181649694521735
UCq52MbjRULLbjRPvxM7FwZg,Lucas King,GB,56.203569109704866,-4.346182952323229
UCUtFapvPCBoi70TKLoITjlw,Cynthia,US,61.99934296528096,-159.78318561416162
UCLF6ZhuAuhOA98UwZgDkQ2Q,IMPACT FOUNDATION,IN,32.69899739724751,74.88501848871144
UC9mK0AEBLKZlwLJhr8d9XLQ,BD Sports Network,IN,15.220724697287107,75.93717772278498
UCJl0idSupgyRNT9uKfS9bxA,The Beverly Halls,US,46.319881254047246,-93.25651349883202
UCRGXV1QlxZ8aucmE45tRx8w,NancyPi,,-36.89465275087424,-103.97949718099593
UChh-akEbUM8_6ghGVnJd6cQ,BWF TV,MY,3.1928377110224506,101.86288551337795
UCImZ2A8CucUUDHWU4PgrkNA,Mr.Radio,CA,77.5954826429477,-79.74581172225174
UC9Hes1NEFW4idc1zbUM7xnQ,NitroLukeDX,GB,56.59700075336369,-6.2808381487855485
UC5EQWvy59VeHPJz8mDALPxg,Mic Set,IN,22.932927797279298,71.02957451180131
UCJzXOglovnHQAdrJtqwnPZg,AlotVines,US,44.75247915523132,-117.68672805206216
UCi2KNss4Yx73NG0JARSFe0A,Foo Fighters,,-19.364857557596594,-93.37532065340223
UCGyn3Y7NOSCHjFM_eJqydRA,ASEAN United FC,,-34.26140863237447,-96.51497548883351
UCev-b-xy-p5fHK8x3zJyn1Q,Diamond Platnumz,TZ,-9.804570956680564,36.39641381759621
UCjwf9oA4C9Yzxcg4vjI5GDg,Night Lovell,,-24.793840240746174,-99.61957909941214
UC1QiRmS2qhcsIrnggkMVLpg,Bosch Global,DE,52.688718733180366,13.27721348984195
UCLXV9vzJwgYOyGaZlD89VfA,DEBOSS GARAGE,CA,59.987684477921434,-128.8771721792504
UC6AHeJa7s9-Brs6VyXy6Dwg,Official Event Live,US,38.72326082993092,-81.35462955335313
UCmu9PVIZBk-ZCi-Sk2F2utA,3kliksphilip,GB,55.94854127091347,-3.691656342059428
UCy1-UfHBaFlQHDLNU9lYiyQ,Candyland,DE,50.816105509315975,8.203344549916935
UCANDAWMJQsxMlaDMGlCdKpg,Dance TV,NL,53.01627789660334,5.221713922658239
UC-kFCSJLpxuJdgMnQz8Dvrg,Android Central,US,33.26087910918744,-100.37761530922764
UC6c1z7bA__85CIWZ_jpCK-Q,ESPN FC,US,65.18676649287806,-142.93283290003882
UCuWXpWk0MTZQtd8bLptGIPw,Safe Light,PT,40.730804848627045,-7.0950906703723255
UC8uTWdM6Ns528noHMHBN15g,Ali Baba,UA,51.23975252762177,23.74564098668275
UC6pGDc4bFGD1_36IKv3FnYg,Crunchyroll,US,39.95460650208346,-82.49968511001137
UCYlMSCISQkNhajMPIVqN8KA,Rob Plevin,,-29.296224392542953,-86.04252640624955
UCUdKQXtKb1me2Gt1nz6tzdg,Stokes Twins Too,,-48.06256640328902,-97.85150999989492
UCBrMq7wkdPWb3PxR-GUR61A,Hay Day,FI,69.38673246521098,28.66124073632043
UCT-vkVJZwqIK4HBdDRPgkgg,FunForKidsTV - Nursery Rhymes & Baby Songs,US,30.194838425963887,-92.73548215187824
UCwFIQ7wtJzYGFb2nZcVoNww,Lando Norris,GB,58.17683506725493,-5.142187898754985
UCQAE_LtC27JofmxB5CXAPjA,TikToMania,IL,30.601279243087127,34.88388275872958
UCl7m8jh1FfIyEfCpHevrK1w,Rion Ishida,JP,36.75841382015243,139.48777516230646
UCAM9Pvp3HzKvIAbAXHxidow,FIG Channel,CH,46.8402480892966,7.664563323572841
UCs3YiGrhC5ogCQyBJ25rUFw,seankingstonVEVO,,-43.074799774594595,-83.77840551745393
UCRnkYKiyzvBa0rq7gY5luyg,Flinty460,AU,-20.684482880629552,135.46573812081357
UCRHXUZ0BxbkU2MYZgsuFgkQ,The Spiffing Brit,GB,58.520199471209914,-4.368089605047583
UCHgvf3t7fdJhqtPv1OlpaTg,The Restorator,US,46.4865371196596,-107.1106334259739
UCP5Q315vMoQoMWUukmWOGGw,FilmIsNow Action Movies,US,55.7778058825226,-160.13350536612938
UC2629e9KTCNUhDaelO_I8rQ,SpottinGames,NL,51.22369412739761,5.960202469075966
UCC3gBhISzdoQ1X0pV0xonzQ,Stuff of Life,US,60.443277671891394,-159.66269747677822
UCzthWOnwstnhF0ekbo314dA,Superkids,DE,53.535621118119884,8.602225161405745
UC4PWgTIkkv5p2shhjiXNiGg,eFIXX,GB,52.86671131154639,-2.793550709473667
UC37BPLRnJzSuPwbV07F2PUQ,ThemeParkHD,US,67.16275531552502,-145.71811139735593
UCeCV-XNeZIoHiCGfNYCLh9Q,Sandman,CA,59.53502232548556,-95.15247892315821
UCRUoeTmOebT9gJ0XVKfY74Q,Nelson Boys,US,38.40184552184839,-86.62959768272866
UCJHBFZILn3ldvibpW7UqWWA,Keshen8,AU,-24.845740004972406,116.59139242572566
UCfzP_CiebRdveD9rRZv5Ndw,AllEars.net,US,54.75637405261131,-132.04063804557194
UCHNuXG4VOlIg9UrYfErjpzA,ArchieBuld,,-8.748415362959044,-101.05739573495946
UCz6PEeVLG1TL6jMRTvSLm4g,Matt Talks Tech,GB,55.149744048100665,-2.5139795752575456
UCKRavtVhYBxTzigyGVLPPZQ,Bouncing Baby TV,US,41.05842396448356,-105.13585739493502
UCDpsIpLA8hAguHdHrprC-sA,RiVERSE LiVE,CA,62.81532216095938,-67.49762521896801
UCFAjZxE4yxHhzyqzft0QiWA,Mr. Y,PH,14.369724789627123,121.00825231002493
UCaKZDEMDdQc8t6GzFj1_TDw,Be Inspired,RO,45.12283757553734,25.284168358517558
UCGjylN-4QCpn8XJ1uY-UOgA,Daniel Howell,,-24.349973124748267,-103.8817279764733
UCQMjMW-9PhWoH6TWwmnVWvA,CallMeCarson,US,44.06979853764,-92.70070515607011
UCxcQX3lLPT8ACwGKEQuwtDg,Evample,AU,-24.86556391320236,118.11850878673434
UCp6GBs9iePT3QKdtnzWEOVQ,PopCross Studios,CA,48.992733649979634,-119.27932843294744
UCknLrEdhRCp1aegoMqRaCZg,DW News,DE,48.159367054717606,11.44852521266164
UCOQT0D8BvzsHj7djk8cQYbw,RoyTecTips,IN,13.421733092143972,75.15508861472927
UCOuWeOkMrq84u5LY6apWQ8Q,TREY the Explainer,,-17.16176610530124,-100.45569122352899
UCZIv78thfup6-JB5HxqT3Pg,Universal Comedy,GB,56.55375491395131,-6.319368718769033
UCB7Te5Pb6LOTFV7i0Rzp8dg,HunniBee ASMR,US,39.168115883922766,-111.15311523201927
UCKpnB4SQuE6YqfHMleVNn_w,Moona,DE,53.16060862092005,14.346823577702004
UCiuO5k6-gCsqgW6R7kC2I5A,Darkhorse,,-10.287431838088501,-88.22347834036253
UCEonTFGPeAX7fmq28pfs6Vg,Samara,TN,35.338178575925696,10.299751121585928
UC2rGRfQ43ZzAeULkUgdb1Fw,crospotter13,HR,43.41285259745524,16.230874263293195
UC5c3csRaQTw9ZnHge1mTw4A,Simple Happy Zen,NL,52.75199059944893,6.275900709697638
UCA6aJAT9rH8vRwWGiGr2iqQ,Cargospotter,DE,51.052314500422355,9.429636257704292
UCTRM8LE1g6UXrVZKwgw5oEA,Kurtis Baute,CA,64.15017056601019,-83.71551738221032
UCF9-EnEmbqDZGALBOaVpsbQ,MRLONDON,GB,54.29703722291471,-7.740976458570744
UCqAil6_A1dWHdFXzOwVLqlg,Sub Urban,US,36.4829126724063,-79.45449947646077
UCMTk_R_Y49jvq-HQXDmKI0Q,The Right Opinion,GB,54.53629805163407,-7.611066282035322
UCT2xzagsBVtStUCA2ulvKmQ,Manoj Dey,IN,11.903835137390516,77.60455900465949
UC2BNxgNZ4rXjrvtdtj725MQ,Bundle Of Info,IN,22.847689399903373,85.53678340750515
UCTw0axsmavWHj6EecdMWiTg,Juliette Weg,,-11.491099290535665,-95.51312915386265
UCDH-BQ_G44oIt7f8RdQXNPg,Fish With Carl,GB,51.739380434665236,-3.511443667426555
UCsXuNpmcYRSmIYi3eE0w6zA,YouAreCreators,US,41.44565936021432,-86.19925703803023
UCOmfcmDrWs7iJrXx7V5Cnwg,UATV English,UA,48.20938184997054,39.532416406023266
UCGMSD1d9hUCx5zuckdDKtDA,STREET MACHINE,AU,-16.99372234872395,128.78178375857027
UC6RJ7-PaXg6TIH2BzZfTV7w,TIMES NOW,IN,25.378682068291877,78.60220673357495
UCs6nmQViDpUw0nuIx9c_WvA,ProgrammingKnowledge,IN,23.498577332426663,76.95208412526715
UCZuM_9OulAMXu_0o0GMsjig,YAZ,GB,50.91326214552504,0.4522272198322721
UCfBZQnAn5PGkLBAhUW2xU_w,Candy Play TV,US,46.46278873875583,-117.44161677995373
UCKnI6Oant78Ng_LF8PmI50w,Dogs Are Cute,CA,45.20251210107539,-74.83699637167436
UCsiY9eX1oL0a-_yWoYtkbQA,KidCudiVEVO,,-23.73689100931413,-91.27356064332974
UCwSCRbJwkDSb4ilWf1gBGXg,timeanddate,NO,79.1384760700901,15.527252358610916
UCYQPTeY3HOk0BprrGuCWCaA,YOUKU-Get APP now,US,58.72371066529085,-155.47149110785142
UCdM38DA8Gfwxcta7cokP-dw,Rahnee Bransby,AU,-16.23366596723865,124.8067953202454
UCH7fZDHwZR7ww23A50R1ppA,Maddie Lymburner,CA,54.97545263077674,-70.76620077302739
UCz1D0n02BR3t51KuBOPmfTQ,England & Wales Cricket Board,GB,50.859869972939705,-2.2199185246370856
UCM7GnEK6QlzUxOMqZBwNnSw,Skill:Draw,,-12.869695857205095,-95.9035372509564
UCgyFSSvdNv3MC_atQPqM_XA,Thalia,US,29.147418846155972,-81.3302072401518
UCZkcxFIsqW5htimoUQKA0iA,FC Bayern München,DE,49.66193031861665,11.07379570740206
UCspJ-h5Mw9_zeEhJDzMpkkA,Furious Pete,CA,50.21909982946077,-125.23288079761251
UCxj0QizmFhx7kVKSArHBCTA,Casey Holmes,,-32.60916873132187,-94.11914446212788
UCKurfmpbeeo32EfC8sHaMyA,Dhruv & Shyam,IN,22.76205828259716,70.40207291151887
UCRXTc9RM3D0j65ZoxNuHDmQ,Tito The Raccoon,US,65.30522189446859,-155.08193477808325
UCEdTLCzuunuFLbAVfD1-Jpw,The Blondie Boys Shorts,CA,65.11286892126665,-111.63332547038924
UCiFUsV59Da7olI-fGIaBvUQ,Saga Pop,IN,18.28709050060303,83.5605359761609
UCdPambxHRj0kdFPNoJFM98A,George Benson Travel,GB,52.82681409598574,0.16600343244821758
UCwY36CFjP79tWsgstRuEdXg,Fani Samri,DE,50.85836382733318,7.618370583828392
UCBb0hJ4KCWiIIJWlpIoF4sg,Dân Thể Hình,VN,21.780279574050933,104.74840852508567
UCo0Ek8Te0osbhI0WnhF3QzA,omozoc,JP,39.98216691892375,141.27167196976131
UCQeKaJisA24kH3iA-S2_oTw,TheSighBored,MY,2.720775027981961,111.88061405676359
UCJqcphJAnsD5YDXcRFzTsOw,Luxy Hair,,-27.549298459038642,-94.05851901376457
UCGl7qkMPao3EBkxIDlPal4g,Puzzle guy,CZ,49.570510741553925,14.019404223572607
UCh2dnrLCNHDS2IV9I2R58Pw,Hazegrayart,US,45.88514550972243,-86.08738014170929
UCzmN6x2tl-OaQPvUwesoh4w,Osvaldo Lugones,,-52.5918304290747,-90.4777905356025
UCCFJeI-2sT_cWgz-QJRgbCw,Kygo,,-49.325707300532166,-98.94020284617362
UCCneap9DE1plCWwcObu-20Q,Technical Sagar,IN,23.462623775423964,69.7144267400031
UCqsBym4OHrzSp0Nq1eZoMIA,Fresh,AU,-28.823095234546344,140.0543726213751
UC6a7Se02njAb6fjCDjeHc4g,Ensiklopedia Al Fatih,ID,-3.8555347999903438,105.53831983593409
UCkDw-LPU1Nnd2WRsfnDbUcA,BYJU'S,IN,16.035592393350367,76.79998236566271
UCW6BEk2-Ve8SPl9NlVXqz6Q,MADABOUTLEGO,IE,54.34632939618371,-8.53905967855225
UCPubBVDCzu7IWWnitlkEsNw,Towards Eternity,GB,54.73603713026368,-2.112273355378001
UCfA5CSlYGseqSeOhsiiZTfw,Sturniolo Triplets,US,35.95130886323621,-102.21046001644707
UCa1ThvENwie_ndINHiateIA,Babycoma,CA,66.62458901879198,-127.41042411629022
UCJk-aQ7NZtqYtpcqKDt_vZg,Indian Super League,IN,26.608593708764538,94.61990320020816
UCX5qMbq8Y9h9TOdFhKUhkrw,MaxPreps,US,40.25618899174978,-107.26523610294193
UCOL2nDdqUJqUCA3SwKAf9Eg,Jordi,US,36.64879132431432,-98.99693088567548
UCAPwJEqyypq9q895BD6DsqQ,aimkid,US,63.53480577022641,-147.17663711809135
UC7Y-NWMUTMqKbnuLIaNCY9Q,Harpreet SDC Shorts,IN,25.479577441776556,81.90616013259213
UCrLO-yoAu4ZTzRSdmWqS53A,碰碰狐 鯊魚寶寶 (兒童兒歌・故事),TW,22.839861797635425,120.29043255895537
UC5aJBgGzjXOwbtVyIVvC1EQ,Jimdoga,AU,-20.919941624140428,124.5640361707527
UCRJgBIbzVtyju6vH3LpeZaw,The One Club for Creativity,US,38.01672858925042,-110.79868472814272
UCQ8k8yTDLITldfWYKDs3xFg,Daggerwin,GB,57.69034583363377,-5.453716907448264
UCY7eFg5TEMsk_aTqM0pVB4w,Sabir Shakir,GB,57.467875921499676,-5.6680867642511785
UCWc8CackfCo4q46FpEWBcPg,Jeenie.Weenie,CA,56.64723275404655,-110.42429332755209
UCfGczdfHjLeW2Y70jq2TFtQ,pufflova,ID,-5.142087970854622,122.87727446638885
UCbmlE5h93rJIoHSC4iZ6IZQ,Reptile Channel,US,60.77257184872876,-145.96657442411208
UCtYzVCmNxrshH4_bPO_-Y-A,The Art of Improvement,GB,56.54727489793582,-6.268585448790492
UCMG_i1QHNtIb-8N9GYt5kTQ,jackdoesskits,CA,67.32015519188828,-69.18238674960764
UCW4_VOM49mBF_iEJ9-U_kdA,Geethanjali - Travel Saga,,-38.978216010433655,-85.84946850050831
UCOYWgypDktXdb-HfZnSMK6A,TomSka,GB,51.82865996822614,-1.8116504000381273
UCef1-8eOpJgud7szVPlZQAQ,CNN-News18,IN,25.456238930591883,91.86507261082863
UCf1netb87P7Tyb6TPFCwXJw,Jinti Fell,AU,-24.983813660281896,141.08734077784612
UClOf1XXinvZsy4wKPAkro2A,PlayOverwatch,US,47.12582473925249,-96.26307346351801
UCYSTnniSPDm4uUkcEAmBQ7w,GBB Cricket,IN,26.961635637614695,83.16672817705214
UCUtZTNrZ8CUt_db3q5sEhjA,Twin Toys,US,41.57144643294099,-95.71257314997082
UCBAu5h7VZBV2HaXBuZcz9aA,KIER and DEV,CA,49.50070481364533,-122.83422379834126
UCLOKl8cxnWmmQUjQEWGPqAQ,Utkarsh Patel,US,64.7952576150305,-142.24982500001443
UCAaUVu8vYss8zCaC0WuA9jA,Caspar,GB,58.193651644359875,-5.054046945457152
UCl0kP-Cfe-GGic7Ilnk-u_Q,Everyday Food,,-21.623947307668363,-103.62567020646429
UCT4oXolSaPqL5T5TXqmPQ2A,Forrestbono,US,47.9716588847248,-92.87936672587647
UCOSIXyYdT93OzpRnAuWaKjQ,Luke Combs,US,37.72625181788579,-120.39739307024581
UCQFhg0QyGa7QQHOx3coa01Q,HKZ Sports Talk,US,55.284813350503924,-160.76308399015966
UCdSGEbcmhqbt9wATTkzQo6Q,ArseRaptor,GB,56.50865550189104,-4.044290907505962
UCHPKIXAkP3VuBLgmYe9dHPg,The Tiny Foods,IN,16.745135726140273,80.30493455782944
UCoTm4B8NthtgFg-KEO-g8nw,Wander Woman's Travel Vlog,US,70.56394188980853,-154.89359852486496
UCp-IaqOaxH7OLYFb9FEHK2A,LewisCapaldiVEVO,GB,55.757127977683574,-6.260016984134218
UCR1D15p_vdP3HkrH8wgjQRw,Internet Historian,AU,-15.644553513342757,133.22300760856507
UCeYF1FqQaMV8LLaFffqPyLQ,Future's Finest,NL,52.56666152130495,5.583774847084243
UCQsEEybG5Nwg_n8npnwPL4Q,AlliSports,,-27.20984947694695,-91.92810138652654
UCxyDVSSyWOxCibJe1OOKDAg,Smilecraft | Monster School,US,32.20423228261207,-97.23491914440503
UCUolKGkRVFh5O7thPmgyjJw,Alexsplanet,US,35.51973949225881,-111.3778588742335
UCa8opd43s6JyO4vlgtmEapA,AnnaTwinsies,US,43.541947491367246,-85.97143421539798
UCy2PaVDfazlnoFbB3xhZQCg,Noskii,AU,-22.56641622758584,138.7531692954292
UCJ5djr7ssnILE9zHQtb0-9g,Urdu Fairy Tales,AE,24.03290296556474,53.21049028450616
UCY6KjrDBN_tIRFT_QNqQbRQ,Madan Gowri,IN,28.085774663294956,75.1859877329205
UCCGiOPUPTlQupYmDMpUxB4A,MARCIANOTECH,US,45.46335423600448,-94.53608144600574
UChU79FLnClqlRSTSZe3EjNA,Flutter525,PE,-12.190018140879637,-73.83488139958064
UCqheS9rd4_nojHk3H-FR2XQ,DPJ,GB,53.76776707366872,-1.2327242924730086
UCJ6wNneA_YjcAWh24SDdDlA,LaserUnicorns,,-28.09625601603284,-98.09441352614715
UCc1ufNROdAxto9Fr0jnEE2Q,Advoko MAKES,RU,61.299158669970815,43.73552044447953
UCTnK3UFznEB5bd4vDEFMM4A,Edd China,GB,55.41099517642563,-3.451973515085088
UCW5OrUZ4SeUYkUg1XqcjFYA,GeoWizard,GB,52.62017270029034,-3.9685099002174695
UC1qXJs8DJR5H-IBWoZRniMg,Logical Bharat,IN,22.02101478153287,82.78723002514333
UC1I_DaL4stfZi03ozQEQ1VQ,RATATA,US,67.77228789420768,-156.17392761094516
UCV0NuAqk9DE7CYzrdswP7EA,Mr. Everything,AU,-22.261483947537315,125.63664836520726
UCsK_UsOP41Tx79WsVHL0E2A,MOSHPIT,US,35.39645629381691,-105.59233386418302
UCq8RGgli9zOjNe_3_HdBWaw,India4You,IN,11.852339860456567,76.79782114197839
UCzS3-65Y91JhOxFiM7j6grg,Funny Or Die,US,35.99307053181508,-114.0094644445831
UCxOzbkk0bdVl6-tH1Fcajfg,Beta Squad,GB,52.361867263995016,-2.442254241797725
UCim2PsQ930r6Gv3pg9QFMOg,Soul Desire,US,33.44280775004175,-85.08965253860035
UCj4zC1Hfj-uc90FUXzRamNw,Phoenix SC,AU,-31.5255976387255,144.76206162002464
UClO7jPUJTldmuf3hl1BMtUQ,Josh Leyva,,-10.510838866108685,-95.24060381862024
UCGr3nR_XH9r6E5b09ZJAT9w,EUROLEAGUE BASKETBALL,ES,38.17671901088299,-2.8044277720327617
UCKj5FIgxeihLRLDpVqKp_aA,GLORY Kickboxing,US,33.9197137368168,-82.53089419999128
UCiyqpG37FD1BgmP-y33Et6Q,Hardigun,RU,73.68190265421565,112.95238665627369
UC3T-rGMw-wBF8jyeGHP-2cw,The8Bittheater,US,43.47544209037779,-77.71144117164258
UCGS_2Mqg-ZzRL4Y73mg65NA,Matthew Weathers,US,44.47006859423722,-118.51598832686531
UCiIETTq2It3OzW8_WYRPTyQ,Russ,US,45.2983637498137,-117.70626506427293
UCtgRkf8Id4y3viqFrH8mu-A,Maa Paata Mee Nota,IN,11.714653885551261,78.37757730272983
UCk2uxbWi5py_iJXaEsh2YRA,Spoke,US,41.07833277074691,-84.76751990614525
UCbUx0H90I6TqUcqT0TWv9wg,Podel,GB,52.95926680004793,-2.3260514418771514
UCCY_8y1FjtOegxKB4s2bWqw,Bella Poarch,,-22.705781943783798,-93.86236865541493
UCFgd91W1uwcai7mf7P8_zKg,Fénix Team,,-8.972881754054377,-103.65183177563354
UC68TLK0mAEzUyHx5x5k-S1Q,Jeff Nippard,CA,57.60028560844728,-112.5926834870888
UCNSMdQtn1SuFzCZjfK2C7dQ,FortNine,CA,60.33956322464879,-107.51326229672696
UCq6xwnmUbH80untycTOzh1Q,ZFH Football,ID,0.7646536855861434,121.50437878492353
UCtb8P4rf_1n8KS8eZk_lNNw,Fitz,AU,-28.7150855177957,124.04507914315329
UCrW4SDKA_rW_mAL_xdHQh5A,MIGHTYDUCK,,-48.28124883397066,-93.00408587617902
UCmxceJhlGVYtDexNDGC8POw,Peoplive,US,44.63647336195775,-122.17589958676885
UCgJ21W1aKb65uulnECy61lQ,Md Tamim,IN,21.71433675294133,74.91542521362736
UC6MEb54vwjicHs7L39sS4hA,donyboy73,CA,59.83263663985169,-74.35537128020397
UCdiRpq3iPQqlicPX38G5AbQ,The Battousai,US,65.6474965763552,-148.9078693785435
UCh37exjsK8dS54bsm3iUxPg,HJDoogan,GB,52.96382785603131,-4.4373355675246415
UCXftqsHd3KSHLm_dJkf35yQ,Ssoftoons Horror And Crime Hindi,IN,33.476329160423866,78.42526298949088
UCt6iqDb8Pcza_A_UW5XMFyg,LakeForkGuy,US,34.288307665257975,-82.73519326065076
UCdzF9O7eRA6jclUYxQ4ZBaA,Tonka the Malamute AKA WaterWolf,US,46.54038269697578,-95.51680754896324
UCYHSJzkXa0SjpaBzziKXlOg,Blynk,AU,-32.16306607404131,119.06358455008625
UCobUpkQN0E8FzhIgOkIpT0g,the litterate man,IN,33.20019004305676,77.85246663601755
UCfSVMX8vs7xA_hqFcuFqgwQ,RossBoomsocks,GB,51.87253223224807,-2.8157952060219014
UC2HlsXXTc1TFEMaT0xC3ohA,Evan K,,-26.769755785048766,-100.1815869395306
UCY0MY8TliwLpRX2dj9ZYb6A,VSB defense,,-36.01213827196182,-98.8913342777672
UC_9EXcw4PlVlaklxx12cDqA,K'eyush The Stunt Dog,GB,54.3762013467293,-5.998623787197899
UCmoqVDc7DZWKxXm7Mi7JhkQ,kids zoo,,-48.36412995042609,-102.8536968845689
UCJuTm2f-4QHF-W34sDA0ddg,Visual Car Reviews,NL,51.611659171310336,4.809696904320759
UCH47Lk8Qv2Vdr7yu7JHyvug,Pepsi,,-32.0951573964622,-91.87301128392312
UCaJZc6j0qJ4KUBU_ZmBh4qg,Fanaticalight,CA,57.14723826478771,-105.51172478853934
UCbeFte4c9IlPu4EbeMB9UZQ,Dagwummy,US,44.65402208644302,-68.41889300585669
UCoo2k7__mB4Wwk4HbJ0SwTw,Artcoaster,GB,51.90630657947423,-2.3457012951183156
UClx2SNMIf0GSXOZqEtkOaDQ,Transport For NSW,AU,-31.02628277792242,118.5060558928918
UC0fXNmjDoC7ckPyT6qM8Urw,CBeebies,GB,56.281660850737524,-5.521065092751453
UCiMg06DjcUk5FRiM3g5sqoQ,Centers for Disease Control and Prevention (CDC),US,62.18925126606713,-152.43498377490678
UC415bOPUcGSamy543abLmRA,Cleo Abram,,-23.007466738345798,-102.2184143266758
UCOUABwInspZU96hp092kt7Q,Funny Bunny,US,31.26193995986049,-93.40962134572878
UC7SeFWZYFmsm1tqWxfuOTPQ,Count Dankula,GB,54.02305662346622,-1.1581460487905382
UCnYKRFQRndE3Wq1eLRQLfWw,Kuldeep Singhania Shorts,IN,16.807167338720074,79.52966377024015
UCCn62cYVpl0e_GN-yo1H9yQ,mashed,GB,52.82116597284471,-3.639637277326555
UCzODUn8CsGbPMSb2foXQeyw,Aatma Music,IN,17.294722560138556,73.50675111456329
UCDFWs_EZbwwNNXqc09n7RtA,Bombastic Clips,AU,-21.32417745174496,119.48968330726962
UCbgYZnybgb6vPSBTxZUT2kA,Veg Village Food,IN,20.169530761363653,74.84759451005516
UCC6ulNJ-KDoIa3VI2gcvQpA,Camodo Gaming,US,33.97877430996782,-105.69603949973374
UCYI0jaSzd7aLRj7KCGHkz3g,Steve Morris Engines,US,36.37277928149376,-96.75280120165357
UCxDZs_ltFFvn0FDHT6kmoXA,bald and bankrupt,GB,54.87080450108028,-5.020500332087284
UCGm4-jBoFkLa9hk6aLqAZhw,Pizzy Vibes,US,62.753611287360656,-145.65901685660634
UC2aOVFrN_7cakW2un_MkraQ,Satisfying Slime Videos,US,29.253771810718682,-95.36967809849064
UCGK8t9yg4AiJDXc2vO-Kg2Q,Cool Hack,US,47.56579841372779,-108.57882377907613
UCz_cDc_2arKIb6SlJoqFT0w,RackaRacka,AU,-25.417322868774246,121.99011303225471
UC9dfnBWlg5h1Fr5_w8rjZyg,Heera Gold,AE,22.701772692005687,54.69209469191589
UClOGLGPOqlAiLmOvXW5lKbw,MandaloreGaming,US,29.375480639241854,-94.84214551588649
UCt_hE2HpFtq62BrH-RaTlJw,Melody Animation,IN,13.106738451577794,79.5607544794239
UCmcjOnFmIlg-LqTocHbQkFw,Peter Gabriel,GB,53.118811272267884,-2.0879514648628614
